video_id,generator,mllm,batch_date,verdict,confidence,1.1_texture__detected,1.1_texture__severity,1.1_texture__evidence,1.2_boundary__detected,1.2_boundary__severity,1.2_boundary__evidence,1.3_lighting__detected,1.3_lighting__severity,1.3_lighting__evidence,1.4_watermark__detected,1.4_watermark__severity,1.4_watermark__evidence,2.1_human_anatomy__detected,2.1_human_anatomy__severity,2.1_human_anatomy__evidence,2.2_non_human_anatomy__detected,2.2_non_human_anatomy__severity,2.2_non_human_anatomy__evidence,2.3_object_structural__detected,2.3_object_structural__severity,2.3_object_structural__evidence,2.4_scene_composition__detected,2.4_scene_composition__severity,2.4_scene_composition__evidence,3.1_motion__detected,3.1_motion__severity,3.1_motion__evidence,3.2_identity_drift__detected,3.2_identity_drift__severity,3.2_identity_drift__evidence,3.3_continuity__detected,3.3_continuity__severity,3.3_continuity__evidence,3.4_causality__detected,3.4_causality__severity,3.4_causality__evidence,most_diagnostic_artefact,notes,review_flag
pexels_hands_3797834,Pexels,Qwen_3.5,2026-08-01,Real,95,FALSE,none,"Wood grain and onion layers show natural, high-frequency detail without waxy smoothing.",FALSE,none,"Knife edges and onion contours are sharp with natural depth-of-field blur, no haloing or bleeding.",FALSE,none,Shadows cast by the hand and knife are consistent with the strong directional sunlight.,FALSE,none,"No visible watermarks, logos, or synthetic noise patterns detected.",FALSE,none,"Fingers holding the onion and gripping the knife display correct count, proportions, and skin texture.",FALSE,none,no non-human subjects present,FALSE,none,Knife blade geometry and onion structure remain physically consistent throughout the cut.,FALSE,none,"Spatial arrangement of cutting board, onion, and background is logical and perspective-correct.",FALSE,none,Knife movement is smooth and follows a natural cutting arc; no jitter or sliding.,FALSE,none,Onion appearance and hand features remain stable across frames.,FALSE,none,No objects appear or disappear; lighting remains constant.,FALSE,none,The knife physically displaces the onion layers in a manner consistent with real-world physics.,no strong artefacts observed,"The video exhibits natural lighting, correct human anatomy, and physically accurate motion, indicating a real recording.",
pexels_hands_4201451,Pexels,Qwen_3.5,2026-08-01,Real,92,FALSE,none,"Vegetable textures show natural moisture, translucency in onion layers, and organic irregularity consistent with real footage.",FALSE,none,"Knife edges and vegetable boundaries are sharp where in focus, with natural motion blur during movement; no haloing or bleeding observed.",FALSE,none,Lighting is consistent with an overhead kitchen source; shadows fall naturally under the knife and vegetables.,FALSE,none,"No watermarks, logos, or synthetic noise patterns visible in any frame.",FALSE,none,Fingers holding the knife appear anatomically correct with natural skin texture and nail shape; no distortions observed.,FALSE,none,no non-human subjects present,FALSE,none,Knife blade maintains consistent geometry; carrot slices and onion pieces have plausible shapes and sizes.,FALSE,none,"Spatial arrangement of cutting board, vegetables, and hand is physically plausible and perspective-consistent.",FALSE,none,Knife motion exhibits natural acceleration and deceleration; vegetable pieces react realistically to being cut.,FALSE,none,Vegetable colors and shapes remain consistent across frames; no morphing or pattern shifting observed.,FALSE,none,"Object positions evolve continuously; no sudden appearances, disappearances, or lighting jumps.",FALSE,none,"Cutting action produces expected results: vegetables separate cleanly, pieces move according to force applied.",no strong artefacts observed,"Video displays high-fidelity physical interactions, natural motion blur, and consistent lighting typical of real-world macro cinematography.",
pexels_hands_8888977,Pexels,Qwen_3.5,2026-08-01,Real,92,FALSE,none,"Skin texture shows natural pores, veins, and wrinkles consistent with real human hands; keyboard plastic has realistic wear and dust.",FALSE,none,Object edges are sharp where in focus and exhibit natural optical blur (bokeh) in out-of-focus areas; no haloing or bleeding.,FALSE,none,"Lighting is consistent with a warm lamp source on the right, casting physically accurate shadows and highlights on the hands and keys.",FALSE,none,"No visible watermarks, logos, or synthetic noise patterns detected.",FALSE,none,"Finger count, joint articulation, and hand proportions are anatomically correct throughout the typing motion.",FALSE,none,no non-human subjects present,FALSE,none,Keyboard keys maintain consistent shape and alignment; text on the monitor bezel ('ViewSonic') is legible and correctly formed.,FALSE,none,"Spatial arrangement of desk, monitor, and keyboard follows standard perspective and physical logic.",FALSE,none,Typing motion is fluid with natural acceleration and deceleration; no jitter or sliding artifacts.,FALSE,none,The ring on the finger and the watch on the wrist remain consistent in appearance and position relative to the hand.,FALSE,none,No objects appear or disappear; lighting remains stable throughout the short clip.,FALSE,none,Finger movements correspond logically to key presses; physical interactions obey gravity and momentum.,no strong artefacts observed,The video exhibits high-fidelity optical characteristics including natural depth of field and motion blur that are difficult for current generative models to replicate perfectly without artifacts.,
pexels_motion_10453254,Pexels,Qwen_3.5,2026-08-01,Real,92,FALSE,none,Natural film grain and motion blur consistent with real camera capture; no waxy or plastic textures observed.,FALSE,none,Edges are consistent with optical defocus and motion blur; no haloing or dissolution artifacts.,FALSE,none,Lighting is consistent with overcast outdoor conditions; shadows and highlights behave naturally.,FALSE,none,"No visible watermarks, logos, or synthetic noise patterns detected.",FALSE,none,"Subject's face, hands, and body proportions appear anatomically correct throughout the clip.",FALSE,none,no non-human subjects present,FALSE,none,"Background objects (ship, buildings) maintain structural integrity and correct perspective.",FALSE,none,Spatial arrangement of foreground subject and background elements is physically plausible.,FALSE,none,Movement of hair and clothing follows natural physics; no jitter or sliding artifacts.,FALSE,none,Subject's appearance and clothing patterns remain consistent across frames.,FALSE,none,No objects appear or disappear unexpectedly; background remains stable relative to camera movement.,FALSE,none,"Physical interactions (running, turning) obey laws of motion and gravity.",no strong artefacts observed,"The video exhibits natural motion blur, film grain, and consistent lighting typical of real-world cinematography.",
pexels_motion_18006916,Pexels,Qwen_3.5,2026-08-01,Real,92,FALSE,none,"Concrete surface shows natural wear, scratches, and dust accumulation consistent with real skatepark usage.",FALSE,none,Edges of the skateboard and shoes are sharp and well-defined against the background; no haloing or bleeding observed.,FALSE,none,"Shadows cast by the skater and board are consistent with a single overhead light source (sun), showing correct direction and softness.",FALSE,none,"No visible watermarks, logos, or synthetic noise patterns detected in the frame.",FALSE,none,"Visible lower legs and feet show correct proportions, shoe fit, and ankle positioning; no extra or missing digits.",FALSE,none,no non-human subjects present,FALSE,none,"Skateboard structure (deck, wheels, trucks) appears mechanically sound with correct scale relative to the feet.",FALSE,none,Perspective of the curved ramp and ground plane is geometrically consistent with a wide-angle lens view.,FALSE,none,Movement of the skateboard and feet is smooth and physically plausible; no jitter or sliding artifacts.,FALSE,none,Clothing texture and shoe details remain constant throughout the short clip; no morphing observed.,FALSE,none,No objects appear or disappear; lighting remains stable across frames.,FALSE,none,Physics of the skateboard rolling on the concrete surface adheres to expected gravity and friction laws.,no strong artefacts observed,"The video exhibits high fidelity in texture, lighting, and motion physics, with no indicators of generative synthesis.",
pexels_motion_30147550,Pexels,Qwen_3.5,2026-08-01,Real,92,FALSE,none,Grass texture shows natural variation and motion blur consistent with camera panning; no waxy or plastic artifacts.,FALSE,none,"Edges of legs and ball are naturally blurred due to motion, not synthetic haloing or dissolution.",FALSE,none,Lighting is consistent with outdoor daylight; shadows under legs and ball behave physically.,FALSE,none,"No visible watermarks, logos, or frequency-domain regularities indicating synthesis.",FALSE,none,Legs and feet show correct proportions and joint movement; no extra limbs or distorted anatomy.,FALSE,none,no non-human subjects present,FALSE,none,Soccer ball maintains correct spherical shape and panel structure throughout motion.,FALSE,none,"Spatial relationship between player, ball, and field is physically plausible and perspective-consistent.",FALSE,none,Ball roll and foot movement exhibit natural acceleration and contact physics; no jitter or sliding.,FALSE,none,Ball pattern and shoe color remain consistent across frames; no morphing or shifting.,FALSE,none,No objects appear/disappear; background motion matches foreground tracking smoothly.,FALSE,none,Ball responds correctly to foot contact; no violation of momentum or gravity.,no strong artefacts observed,Motion blur and camera shake are consistent with real-world handheld or stabilized sports footage. No synthetic indicators detected.,
pexels_motion_5039493,Pexels,Qwen_3.5,2026-08-01,Real,92,FALSE,none,"no texture defects observed; concrete, fabric, and graffiti show natural detail",FALSE,none,edges are sharp and consistent with optical lens behavior; no halos or bleeding,FALSE,none,shadows align with ambient daylight direction; no impossible reflections or mismatches,FALSE,none,"no visible watermarks, logos, or synthetic noise patterns in any frame",FALSE,none,"skater’s limbs, hands, and face maintain correct proportions and joint articulation throughout motion",FALSE,none,no non-human subjects present,FALSE,none,"skateboard, ramps, benches, and cones maintain structural integrity and scale consistency",FALSE,none,perspective and spatial layout of skatepark elements are physically plausible and consistent,FALSE,none,"skater’s movement exhibits natural acceleration, balance shifts, and foot-to-board contact without sliding or jitter",FALSE,none,"clothing, skin tone, and object colors remain stable across frames; no morphing or drift",FALSE,none,no objects appear/disappear unexpectedly; background figures move consistently with foreground action,FALSE,none,physics of skateboarding trick (ollie over cone) follows expected cause-effect and momentum conservation,no strong artefacts observed,"Video exhibits natural camera motion, realistic physics, and coherent environmental detail consistent with real-world capture.",
pexels_motion_6078256,Pexels,Qwen_3.5,2026-08-01,Real,95,FALSE,none,Artificial turf texture is consistent with real synthetic grass; no waxy or plastic artifacts observed.,FALSE,none,Edges of the pole and wall are sharp and well-defined; no haloing or bleeding detected.,FALSE,none,Lighting is diffuse and consistent with an indoor tent environment; shadows and highlights behave physically.,FALSE,none,"No visible watermarks, logos, or overlay text; noise pattern appears natural.",FALSE,none,No human subjects present in the video.,FALSE,none,No non-human subjects present.,FALSE,none,"Structural elements (pole, wall, turf lines) are geometrically correct and undistorted.",FALSE,none,Perspective and spatial arrangement of the field corner and tent wall are physically plausible.,FALSE,none,Video is static; no motion artifacts such as jitter or warping observed.,FALSE,none,No objects or subjects change identity or appearance across frames.,FALSE,none,Scene remains constant with no disappearing or appearing objects.,FALSE,none,No physics violations observed in the static scene.,no strong artefacts observed,The video appears to be a static shot of an indoor sports facility with no signs of generative AI manipulation.,
pexels_motion_7187057,Pexels,Qwen_3.5,2026-08-01,Real,95,FALSE,none,Natural skin texture and fabric weave visible on shorts; no waxy or plastic appearance.,FALSE,none,Sharp edges on subject and ball; no haloing or bleeding into background.,FALSE,none,Consistent outdoor lighting with correct shadow direction and intensity relative to sun position.,FALSE,none,"No visible watermarks, logos, or synthetic noise patterns detected.",FALSE,none,"Legs, feet, and hands (visible briefly) show correct proportions and joint movement.",FALSE,none,no non-human subjects present,FALSE,none,Soccer ball maintains spherical shape and panel structure throughout motion.,FALSE,none,"Perspective and spatial relationships between player, ball, and background are physically consistent.",FALSE,none,Ball roll and foot contact exhibit natural physics and momentum transfer.,FALSE,none,Clothing pattern and subject appearance remain stable across frames.,FALSE,none,No objects appear or disappear; background elements remain static relative to camera pan.,FALSE,none,Cause-and-effect of kicking motion and ball trajectory follows real-world physics.,no strong artefacts observed,"Video displays high fidelity with natural motion blur, consistent lighting, and physically accurate interactions typical of real camera footage.",
pexels_motion_7876930,Pexels,Qwen_3.5,2026-08-01,Real,92,FALSE,none,"Skin texture, fabric weave on leggings, and asphalt grain appear natural and consistent with optical capture.",FALSE,none,Subject edges are sharp and well-defined against the background; no haloing or dissolution observed.,FALSE,none,Shadows cast by the subject and benches align with the sun position; lighting is physically consistent.,FALSE,none,"No visible watermarks, logos, or synthetic noise patterns detected in the pixel data.",FALSE,none,Hands and fingers manipulating shoelaces appear anatomically correct with proper joint articulation.,FALSE,none,no non-human subjects present,FALSE,none,"Benches, cars, and buildings maintain correct structural integrity and perspective.",FALSE,none,Spatial arrangement of park elements is logical and perspective-consistent.,FALSE,none,Movement of the subject tying shoes is fluid and biomechanically plausible.,FALSE,none,Clothing patterns and facial features remain stable throughout the clip.,FALSE,none,No objects appear or disappear; background elements remain static and consistent.,FALSE,none,"Physical interactions, such as hands touching shoes, follow standard cause-and-effect physics.",no strong artefacts observed,"The video exhibits high fidelity in texture, lighting, and motion, consistent with real-world camera footage.",
pexels_motion_8344814,Pexels,Qwen_3.5,2026-08-01,Real,95,FALSE,none,Skin texture and clothing fabric show natural detail and variation consistent with real camera capture.,FALSE,none,Subject edges are sharp and well-defined against the background; no haloing or bleeding observed.,FALSE,none,Lighting is consistent with a bright sunny day; shadows fall naturally on the subject and environment.,FALSE,none,"No visible watermarks, logos, or synthetic noise patterns detected in the frame.",FALSE,none,"Subject's hands, face, and limbs appear anatomically correct with natural proportions and movement.",FALSE,none,no non-human subjects present,FALSE,none,"Background structures (bridge, buildings, cars) maintain correct geometry and scale.",FALSE,none,Perspective and spatial arrangement of the city and highway are physically plausible.,FALSE,none,Running motion is fluid and biomechanically accurate; no jitter or sliding observed.,FALSE,none,Subject's appearance remains consistent throughout the clip; no morphing or texture shifting.,FALSE,none,Background traffic and environmental elements move continuously without sudden jumps or disappearances.,FALSE,none,Physics of movement and environmental interaction appear natural and obey physical laws.,no strong artefacts observed,"The video exhibits high fidelity with natural lighting, consistent motion, and detailed textures typical of real-world footage.",
pexels_multi_person_6305116,Pexels,Qwen_3.5,2026-08-01,Real,92,FALSE,none,Natural skin texture and fabric weave visible on the man's shirt at 0:00; no waxy or plastic appearance.,FALSE,none,Sharp focus transitions and natural depth-of-field blur at 0:01-0:02 consistent with optical camera behavior.,FALSE,none,Consistent daylight illumination from the window at 0:00; candle flames cast appropriate warm light on nearby objects at 0:02.,FALSE,none,"No visible watermarks, logos, or synthetic noise patterns detected across the clip.",FALSE,none,"Man's hands and face at 0:00 show correct finger count, joint articulation, and facial proportions.",FALSE,none,No non-human subjects present in the video.,FALSE,none,"Tableware, candles, and food items maintain consistent structure and scale throughout the clip.",FALSE,none,Spatial arrangement of diners and table setting follows logical perspective and occlusion rules.,FALSE,none,Hand movements and head turns at 0:00-0:02 exhibit natural acceleration and deceleration without jitter.,FALSE,none,"Subject's appearance, clothing, and object properties remain stable across all frames.",FALSE,none,No objects appear or disappear unexpectedly; lighting and background remain consistent with camera movement.,FALSE,none,"Physical interactions (eating, reaching) follow expected cause-effect relationships without violation.",no strong artefacts observed,"The video exhibits natural camera focus pulls, realistic lighting gradients, and coherent human motion typical of live-action footage.",
pexels_multi_person_6305179,Pexels,Qwen_3.5,2026-08-01,Real,92,FALSE,none,Natural skin texture with visible pores and fine details on clothing and food items; no waxy or plastic appearance.,FALSE,none,"Sharp, clean edges on all subjects and objects; no haloing, bleeding, or soft dissolution at boundaries.",FALSE,none,Consistent natural lighting from the window; shadows fall correctly and match the scene geometry.,FALSE,none,"No visible watermarks, logos, or synthetic noise patterns detected in the pixel data.",FALSE,none,"All facial features, hands, and body proportions appear anatomically correct and stable.",FALSE,none,no non-human subjects present,FALSE,none,"Tableware, food, and furniture maintain correct structural integrity and scale relationships.",FALSE,none,Perspective is consistent with a wide-angle lens; spatial arrangement of the room and people is physically plausible.,FALSE,none,"Movements are smooth and natural; no jitter, sliding, or non-rigid motion of rigid objects.",FALSE,none,Characters' faces and clothing patterns remain consistent throughout the clip.,FALSE,none,No objects appear or disappear; background and foreground motion are consistent.,FALSE,none,"Physical interactions (eating, gesturing) follow normal cause-and-effect logic.",no strong artefacts observed,"The video exhibits high fidelity with natural lighting, consistent physics, and detailed textures typical of real camera footage.",
pexels_multi_person_6686947,Pexels,Qwen_3.5,2026-08-01,Real,92,FALSE,none,Natural fabric textures on sofa and clothing; no waxy or plastic appearance observed.,FALSE,none,"Sharp, clean edges on all subjects and objects; no haloing or bleeding detected.",FALSE,none,Consistent natural lighting from windows; shadows align correctly with light sources.,FALSE,none,"No visible watermarks, logos, or synthetic noise patterns present.",FALSE,none,Human figures display correct proportions and limb counts; no distortions visible.,FALSE,none,no non-human subjects present,FALSE,none,Furniture and architectural elements maintain correct geometry and scale.,FALSE,none,Perspective and spatial arrangement are physically plausible and consistent.,FALSE,none,Movement is smooth and natural; no jitter or sliding artifacts observed.,FALSE,none,Subject appearance remains constant throughout the clip; no morphing detected.,FALSE,none,Objects and lighting remain consistent across frames; no sudden changes.,FALSE,none,Physical interactions and movements obey laws of physics.,no strong artefacts observed,"The video exhibits high fidelity with natural depth of field and consistent lighting, showing no signs of generative synthesis.",
pexels_multi_person_7199217,Pexels,Qwen_3.5,2026-08-01,Real,92,FALSE,none,Skin texture shows natural pores and micro-imperfections; fabric weave on the purple shirt is distinct and consistent with real cloth.,FALSE,none,Hair edges are sharp and distinct against the background; no haloing or bleeding observed on the subjects.,FALSE,none,"Shadows fall consistently to the left, matching the light source; reflections in the eyes are physically accurate.",FALSE,none,"No visible watermarks, logos, or synthetic noise patterns detected in the frame.",FALSE,none,Facial features are symmetrical and stable; hands (visible at 0:02) show correct finger count and natural joint articulation.,FALSE,none,no non-human subjects present,FALSE,none,"Background objects (vases, shelf) maintain rigid geometry and correct perspective throughout the clip.",FALSE,none,Spatial arrangement of the couch and subjects follows standard perspective rules with no impossible overlaps.,FALSE,none,Subject movement is fluid with natural acceleration; no jitter or sliding observed.,FALSE,none,Facial structure and clothing patterns remain identical across all frames.,FALSE,none,No objects appear or disappear; lighting remains constant throughout the short duration.,FALSE,none,"Physical interactions (sitting, leaning) obey gravity and momentum laws.",no strong artefacts observed,"The video exhibits high-fidelity details such as natural skin subsurface scattering and consistent depth of field, characteristic of real camera footage.",
pexels_multi_person_7325946,Pexels,Qwen_3.5,2026-08-01,Real,92,FALSE,none,Brick textures on walls show natural variation and wear; clothing fabrics display realistic folds and material properties without waxy or plastic appearance.,FALSE,none,Edges of subjects and architectural elements are sharp and well-defined against the background; no haloing or bleeding observed.,FALSE,none,"Lighting is consistent with an overcast day; shadows are soft and diffuse, matching the ambient light conditions of the alleyway.",FALSE,none,"No visible watermarks, logos, or synthetic noise patterns detected in the frame.",FALSE,none,"Both subjects display correct human proportions, limb counts, and facial features; hands and feet appear natural during movement.",FALSE,none,No non-human subjects or animals are present in the video.,FALSE,none,Architectural elements like the glass walkway and brick walls maintain structural integrity; no distorted objects or gibberish text visible.,FALSE,none,"Perspective lines converge naturally; spatial arrangement of the alley, street, and background buildings is physically plausible.",FALSE,none,Walking gait is natural with proper foot contact; no jitter or sliding observed in the subjects' movement.,FALSE,none,"Subjects maintain consistent appearance, clothing, and features throughout the short clip.",FALSE,none,Background elements remain stable; no objects appear or disappear unexpectedly.,FALSE,none,Physics of movement and interaction with the environment appear normal and consistent with reality.,no strong artefacts observed,"The video exhibits high fidelity in texture, lighting, and motion, consistent with real-world camera footage.",
pexels_multi_person_8121423,Pexels,Qwen_3.5,2026-08-01,Real,92,FALSE,none,Natural fabric folds and skin texture visible; no waxy or plastic appearance.,FALSE,none,Sharp edges on subjects and foliage; no haloing or bleeding observed.,FALSE,none,Consistent overcast lighting with soft shadows matching the environment.,FALSE,none,"No visible watermarks, logos, or synthetic noise patterns.",FALSE,none,Proportions and limb movements appear natural and correct.,FALSE,none,no non-human subjects present,FALSE,none,"Park infrastructure (benches, lamps) maintains structural integrity.",FALSE,none,Perspective and depth of field are consistent with optical camera capture.,FALSE,none,Walking gait is fluid with no foot sliding or jitter.,FALSE,none,Clothing patterns and facial features remain stable throughout the clip.,FALSE,none,Background elements and subject positions evolve continuously without jumps.,FALSE,none,Physics of movement and interaction with the ground are realistic.,no strong artefacts observed,"The video exhibits natural motion blur, consistent lighting, and stable geometry typical of real-world camera footage.",
pexels_multi_person_8481271,Pexels,Qwen_3.5,2026-08-01,Real,95,FALSE,none,Natural skin texture with pores and fine lines visible on the woman's face; fabric weave on the sweater is distinct and non-repetitive.,FALSE,none,Sharp edges on the glassware and cutlery; no haloing or bleeding around the subjects against the background.,FALSE,none,Consistent indoor lighting with natural shadows cast by the fruit bowl and people; reflections in the wine glasses match the room environment.,FALSE,none,"No visible watermarks, logos, or synthetic noise patterns detected in the frame.",FALSE,none,Fingers gripping the glasses are anatomically correct with proper joint articulation; facial features remain stable and proportional.,FALSE,none,No non-human subjects present.,FALSE,none,"Glassware maintains structural integrity during the toast; text on background books is illegible due to depth of field, not distortion.",FALSE,none,Perspective is consistent with a standard camera lens; spatial arrangement of people and objects follows physical laws.,FALSE,none,"Smooth, natural motion of arms raising glasses; no jitter or warping of rigid objects like the metal bowl.",FALSE,none,Characters' appearances and clothing patterns remain constant throughout the clip.,FALSE,none,No objects appear or disappear spontaneously; liquid levels in glasses behave consistently with gravity.,FALSE,none,"Physical interactions, such as clinking glasses and holding stems, follow expected cause-and-effect physics.",,,
pexels_multi_person_8774198,Pexels,Qwen_3.5,2026-08-01,Real,92,FALSE,none,Natural skin texture and fabric weave visible on all subjects; no waxy or plastic appearance.,FALSE,none,"Sharp, clean edges on subjects against the background pillars; no haloing or bleeding.",FALSE,none,Consistent outdoor lighting with correct shadow direction cast by the pillars and subjects.,FALSE,none,"No visible watermarks, logos, or synthetic noise patterns detected.",FALSE,none,"All subjects display correct limb counts, finger counts, and facial proportions.",FALSE,none,no non-human subjects present,FALSE,none,Pillars and background structures maintain consistent geometry and scale.,FALSE,none,Perspective and spatial arrangement of the walkway and pillars are physically consistent.,FALSE,none,Walking gait is natural with correct foot contact; no sliding or jitter.,FALSE,none,Clothing patterns and facial features remain stable across all frames.,FALSE,none,No objects appear or disappear; background motion is consistent with camera movement.,FALSE,none,Physics of movement and interaction with the environment appear natural.,no strong artefacts observed,"The video exhibits natural motion blur, consistent lighting, and stable anatomical structures typical of real camera footage.",
pexels_portrait_4057145,Pexels,Qwen_3.5,2026-08-01,Real,92,FALSE,none,Skin texture shows natural pores and lighting variation; mask fabric shows realistic fibrous detail.,FALSE,none,Edges of hands and hair are sharp and consistent with optical focus; no haloing or bleed observed.,FALSE,none,Lighting is consistent with a single frontal source; shadows fall naturally on the neck and behind the hands.,FALSE,none,"No visible watermarks, logos, or synthetic noise patterns detected in the frame.",FALSE,none,Fingers are correctly counted and proportioned; eyes and facial structure appear anatomically correct.,FALSE,none,No non-human subjects present.,FALSE,none,The medical mask retains structural integrity with correct pleat folding and ear loop placement.,FALSE,none,Spatial arrangement of subject against background is physically plausible with correct perspective.,FALSE,none,Motion is minimal but natural; slight eye movement and breathing motion observed without jitter.,FALSE,none,Subject identity remains stable throughout the clip; no morphing of facial features.,FALSE,none,No objects appear or disappear; lighting and background remain constant.,FALSE,none,Physical interactions between hands and face follow normal cause-and-effect physics.,no strong artefacts observed,"The video exhibits high fidelity in texture and lighting, with natural micro-movements typical of a human subject.",
pexels_portrait_5045936,Pexels,Qwen_3.5,2026-08-01,Real,85,FALSE,none,Skin texture appears natural with appropriate grain and lighting response; no waxy or plastic look observed.,FALSE,none,"Hair edges are naturally soft due to depth of field, not artificial blurring or haloing.",FALSE,none,Lighting is consistent with outdoor ambient light; shadows and highlights behave physically.,FALSE,none,"No visible watermarks, logos, or synthetic noise patterns detected in any frame.",FALSE,none,"Visible facial features (eye, smile, teeth) are anatomically correct and stable across frames.",FALSE,none,no non-human subjects present,FALSE,none,No mechanical objects or text present to evaluate; background elements are appropriately blurred.,FALSE,none,"Spatial arrangement is plausible; shallow depth of field is artistically intentional, not erroneous.",FALSE,none,Minimal motion in clip; subject’s head movement is smooth and natural without jitter or sliding.,FALSE,none,Facial features and expression remain consistent across all frames; no morphing or shifting.,FALSE,none,No objects appear/disappear; lighting and background remain temporally coherent.,FALSE,none,No physics violations observed; motion and interaction with environment are causally sound.,no strong artefacts observed,"The video exhibits natural cinematographic qualities including realistic bokeh, organic skin texture, and stable anatomy — all consistent with real-world capture.",
pexels_portrait_5051072,Pexels,Qwen_3.5,2026-08-01,Real,92,FALSE,none,Skin texture shows natural pores and micro-details; denim fabric shows realistic weave and wear patterns.,FALSE,none,Subject edges are sharp and distinct against the background; no haloing or bleeding observed.,FALSE,none,Lighting is consistent with the window source in the background; shadows fall naturally on the face and neck.,FALSE,none,"No visible watermarks, logos, or synthetic noise patterns detected in the frame.",FALSE,none,"Facial features, ears, and hands (visible holding glass) appear anatomically correct with proper proportions.",FALSE,none,No non-human subjects present.,FALSE,none,The glass maintains correct cylindrical geometry and refraction; no structural distortions.,FALSE,none,Spatial arrangement of the two men and the background window is physically plausible and consistent.,FALSE,none,"Movement of the head and hand lifting the glass is smooth, with natural acceleration and deceleration.",FALSE,none,Subject's facial features and clothing remain consistent throughout the clip.,FALSE,none,No objects appear or disappear; background elements remain static and consistent.,FALSE,none,Physics of the liquid in the glass and the interaction with the hand follow natural laws.,no strong artefacts observed,"The video exhibits high fidelity in texture, lighting, and motion, consistent with real-world camera capture.",
pexels_portrait_6099467,Pexels,Qwen_3.5,2026-08-01,Real,92,FALSE,none,Fabric weave on suit and skin texture appear natural with appropriate noise; no waxy or plastic look observed.,FALSE,none,Edges of hands and suit are sharp and consistent with optical depth of field; no haloing or bleeding detected.,FALSE,none,Shadows cast by fingers and arms are consistent with the window light source in the background; no impossible reflections.,FALSE,none,"No visible watermarks, logos, or synthetic noise patterns detected in the frame.",FALSE,none,"Hand structure, finger count, and joint movement during the gesture (0:00-0:02) are anatomically correct and fluid.",FALSE,none,no non-human subjects present,FALSE,none,"Suit, tie, and furniture maintain rigid structural integrity; no distortion or gibberish text visible.",FALSE,none,Perspective and spatial arrangement of the room and subject are physically plausible.,FALSE,none,Hand gestures are smooth and follow natural acceleration curves; no jitter or sliding observed.,FALSE,none,Clothing patterns and skin tone remain consistent across all frames; no morphing detected.,FALSE,none,Background objects remain static and consistent; no objects appear or disappear unexpectedly.,FALSE,none,Physical interactions between hands and the environment obey standard physics; no causality violations.,no strong artefacts observed,"The video displays high-fidelity motion and lighting consistency typical of real camera footage, with no signs of generative degradation.",
pexels_portrait_7203426,Pexels,Qwen_3.5,2026-08-01,Real,92,FALSE,none,Skin texture shows natural pores and subtle variations; fabric folds on the blazer appear realistic with appropriate material weight.,FALSE,none,Edges of the subject and clothing are sharp and well-defined against the dark background; no haloing or bleeding observed.,FALSE,none,"Lighting is consistent with a studio setup; shadows fall naturally under the arm and on the neck, matching the light source direction.",FALSE,none,"No visible watermarks, logos, or overlay text; noise pattern appears consistent with standard video compression.",FALSE,none,Hand structure is anatomically correct with proper finger count and joint articulation; facial features visible below the arm are proportional.,FALSE,none,No non-human subjects present.,FALSE,none,Clothing structure is logical; no distorted objects or impossible topology observed.,FALSE,none,Spatial arrangement is standard for a portrait shot; perspective is consistent.,FALSE,none,Motion is minimal but natural; the arm holding the pose shows micro-tremors consistent with human muscle tension.,FALSE,none,Subject identity remains constant; no morphing of facial features or clothing patterns.,FALSE,none,No objects appear or disappear; lighting and background remain stable throughout the clip.,FALSE,none,No physics violations; the static pose adheres to gravitational constraints.,no strong artefacts observed,"The video exhibits high fidelity in texture and lighting, with natural micro-movements in the held pose that are difficult for current AI models to replicate perfectly without jitter.",
pexels_portrait_7735868,Pexels,Qwen_3.5,2026-08-01,Real,92,FALSE,none,Skin texture shows natural pores and micro-details; fabric weave on shirt is distinct and non-repetitive.,FALSE,none,Subject edges are sharp with natural depth-of-field blur in background; no halos or fringing observed.,FALSE,none,Lighting is consistent with indoor ambient sources; shadows fall naturally on the neck and under the glasses.,FALSE,none,"No visible watermarks, logos, or synthetic noise patterns detected in the frame.",FALSE,none,"Facial features, eye movement, and ear structure are anatomically correct; no distortions observed.",FALSE,none,no non-human subjects present,FALSE,none,Glasses maintain structural integrity; buttons and collar geometry are physically accurate.,FALSE,none,Perspective and spatial arrangement of the subject against the curtain background are realistic.,FALSE,none,Head movement and blinking are smooth and natural; no jitter or sliding observed.,FALSE,none,Subject's facial features and clothing patterns remain constant throughout the clip.,FALSE,none,No objects appear or disappear; lighting remains stable across frames.,FALSE,none,Physical interactions and movements obey standard laws of physics.,no strong artefacts observed,"The video exhibits high-fidelity capture characteristics including natural film grain, consistent optical focus, and fluid human micro-expressions typical of real camera footage.",
