video_id,generator,mllm,batch_date,verdict,confidence,1.1_texture__detected,1.1_texture__severity,1.1_texture__evidence,1.2_boundary__detected,1.2_boundary__severity,1.2_boundary__evidence,1.3_lighting__detected,1.3_lighting__severity,1.3_lighting__evidence,1.4_watermark__detected,1.4_watermark__severity,1.4_watermark__evidence,2.1_human_anatomy__detected,2.1_human_anatomy__severity,2.1_human_anatomy__evidence,2.2_non_human_anatomy__detected,2.2_non_human_anatomy__severity,2.2_non_human_anatomy__evidence,2.3_object_structural__detected,2.3_object_structural__severity,2.3_object_structural__evidence,2.4_scene_composition__detected,2.4_scene_composition__severity,2.4_scene_composition__evidence,3.1_motion__detected,3.1_motion__severity,3.1_motion__evidence,3.2_identity_drift__detected,3.2_identity_drift__severity,3.2_identity_drift__evidence,3.3_continuity__detected,3.3_continuity__severity,3.3_continuity__evidence,3.4_causality__detected,3.4_causality__severity,3.4_causality__evidence,most_diagnostic_artefact,notes,review_flag
w2_014_kling,Kling,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,0:01 top-left woman's face lacks detail.,TRUE,M,0:01 center woman's hands blend into seat.,FALSE,none,lighting is consistent.,TRUE,M,0:00 bottom-right KlingAI watermark.,TRUE,M,0:01 center woman's fingers lack definition.,FALSE,none,no non-human subjects present.,TRUE,M,0:02 bottom-center bike pedals distorted.,FALSE,none,scene layout normal.,TRUE,M,0:01 bottom-left woman's feet slide.,FALSE,none,no identity drift.,FALSE,none,no continuity errors.,FALSE,none,no physics violations.,Watermark indicates AI generation.,Multiple structural and motion artifacts present.,
w2_016_kling,Kling,Gemini_3.1_Pro,2026-07-29,AI-generated,75,TRUE,M,0:00 bottom grass lacks detail.,TRUE,M,0:01 center foot merges with ball.,FALSE,none,Lighting appears consistent.,TRUE,M,0:00 bottom-right KlingAI logo.,FALSE,none,Legs appear normal.,FALSE,none,No non-human subjects present.,TRUE,M,0:01 center ball geometry distorts.,FALSE,none,Scene layout is standard.,TRUE,M,0:01 center foot clips through ball.,TRUE,M,0:02 center ball pattern shifts.,FALSE,none,No sudden shifts.,TRUE,M,0:01 center solid objects intersect.,Foot passes directly through the ball.,Watermark confirms AI origin.,
w2_017_kling,Kling,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,0:01 bottom sand lacks fine grain detail.,TRUE,M,0:02 center subject edges soft against bright background.,FALSE,none,Lighting appears mostly consistent.,TRUE,M,0:00 bottom-right KlingAI 3.0 watermark visible.,TRUE,M,0:01 center face details indistinct.,FALSE,none,no non-human subjects present,FALSE,none,No structural objects present.,FALSE,none,Scene arrangement is standard.,TRUE,M,0:01 center-bottom foot sliding during stride.,FALSE,none,Subject appearance remains stable.,FALSE,none,No obvious continuity errors.,TRUE,M,0:02 bottom-left footprints fail to form.,Watermark indicates AI generation.,Video shows typical AI motion smoothing.,
w2_018_kling,Kling,Gemini_3.1_Pro,2026-07-29,AI-generated,75,TRUE,M,"0:00 bottom-left, concrete lacks grain.",TRUE,M,"0:01 center, shoes blend into board.",TRUE,M,"0:00 bottom-right, shadow disconnected.",TRUE,M,"0:00 bottom-right, KlingAI watermark.",TRUE,M,"0:02 center, foot merges with board.",FALSE,none,no non-human subjects present,TRUE,M,"0:01 center, trucks lose structure.",FALSE,none,Scene arrangement standard.,TRUE,M,"0:02 center-bottom, board phases through edge.",TRUE,M,"0:01 center, shoe pattern shifts.",FALSE,none,No sudden shifts.,TRUE,M,"0:02 center-bottom, board passes through concrete.",Skateboard phases through solid concrete.,Watermark confirms AI origin.,
w2_019_kling,Kling,Gemini_3.1_Pro,2026-07-29,AI-generated,75,TRUE,M,Waxy skin texture at 00:00 center.,FALSE,none,No boundary issues.,FALSE,none,Lighting consistent.,TRUE,M,KlingAI watermark at 00:00 bottom-right.,TRUE,M,Impossible arm joints at 00:00 center.,FALSE,none,No non-human subjects present.,FALSE,none,No structural issues.,FALSE,none,Scene composition normal.,FALSE,none,No motion artifacts.,TRUE,M,Torso morphs at 00:01 center.,FALSE,none,No continuity errors.,TRUE,M,Unnatural splash at 00:01 center.,Impossible human anatomy and watermark.,Clear AI generation.,
w2_021_kling,Kling,Gemini_3.1_Pro,2026-07-29,AI-generated,75,TRUE,M,"0:00, subject face; waxy skin.",FALSE,none,No boundary issues noted.,TRUE,M,"0:00, window reflection; lighting slightly mismatched.",TRUE,M,"0:00, bottom-right; KlingAI watermark.",TRUE,M,"0:00, subject hands; fingers lack definition.",FALSE,none,no non-human subjects present,TRUE,M,"0:00, left window; gibberish text.",FALSE,none,Scene composition appears standard.,FALSE,none,No obvious motion artifacts.,TRUE,L,"0:01, book covers; slight detail shifting.",FALSE,none,No continuity errors observed.,FALSE,none,No physics violations.,Watermark and gibberish text confirm AI generation.,Clear AI markers present.,
w2_022_kling,Kling,Gemini_3.1_Pro,2026-07-29,AI-generated,75,FALSE,none,No texture defects noted,FALSE,none,No boundary defects noted,FALSE,none,Lighting seems consistent,TRUE,M,Watermark bottom-right 0:00-0:02,TRUE,M,Hand lacks definition 0:01 center,FALSE,none,no non-human subjects present,TRUE,M,Gibberish text on paper 0:00 center,FALSE,none,Scene arrangement plausible,FALSE,none,No motion artifacts noted,TRUE,M,Text shifts shape 0:01 center,FALSE,none,No continuity errors noted,FALSE,none,No physics violations noted,Watermark and gibberish text present.,Clear AI generation markers.,
w2_023_kling,Kling,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,0:00 background foliage lacks fine detail.,TRUE,M,0:01 soft edges around subject's coat.,FALSE,none,Lighting appears generally consistent.,TRUE,M,0:00 bottom-right corner shows KlingAI logo.,FALSE,none,No obvious anatomical defects.,FALSE,none,No non-human subjects present.,TRUE,M,0:00 right side chalkboard text is gibberish.,TRUE,M,0:02 center sign is too narrow to hide subject.,FALSE,none,Motion is relatively smooth.,TRUE,M,0:01 right side chalkboard text shifts slightly.,FALSE,none,No major continuity errors.,TRUE,M,0:02 center subject vanishes behind narrow sign.,Chalkboard text is gibberish.,Watermark confirms AI origin.,
w2_024_kling,Kling,Gemini_3.1_Pro,2026-07-29,AI-generated,75,TRUE,M,"Waxy skin on face at 0:01, center.",TRUE,M,"Soft edges on background people at 0:00, left.",FALSE,none,No obvious lighting issues.,TRUE,M,"KlingAI watermark at 0:00, bottom-right.",FALSE,none,Anatomy appears normal.,FALSE,none,No non-human subjects present.,TRUE,M,"Gibberish text on board at 0:00, right.",FALSE,none,Scene composition is standard.,FALSE,none,No clear motion artifacts.,TRUE,M,"Board text morphs at 0:02, right.",FALSE,none,No continuity errors noted.,FALSE,none,No physics violations.,Watermark and gibberish text confirm AI generation.,Clear AI markers present.,
w2_026_kling,Kling,Gemini_3.1_Pro,2026-07-29,AI-generated,75,TRUE,M,"0:01 center frame, hands show waxy skin texture.",FALSE,none,edges generally intact.,TRUE,M,"0:01 center frame, knife reflection static.",TRUE,M,"0:00 bottom-right, KlingAI watermark visible.",TRUE,M,"0:01 left frame, right hand grip distorted.",FALSE,none,no non-human subjects present.,TRUE,M,"0:02 center frame, pepper slices inconsistent.",FALSE,none,composition standard.,TRUE,M,"0:01 center frame, slicing motion lacks resistance.",TRUE,M,"0:02 center frame, pepper interior morphs.",TRUE,M,"0:02 center frame, slices appear abruptly.",FALSE,none,physics mostly plausible.,Watermark indicates AI generation.,Multiple structural and temporal artifacts present.,
w2_027_kling,Kling,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,"0:01 center, threads lack detail.",TRUE,M,"0:02 lower-center, hand bleeds into wood.",TRUE,M,"0:01 left, shadows mismatch window.",FALSE,none,No watermarks visible.,TRUE,M,"0:02 lower-center, fingers merge.",FALSE,none,No non-human subjects present.,TRUE,M,"0:01 center, wood bends.",TRUE,M,"0:00 right, loom misaligned.",TRUE,M,"0:02 center, wood warps.",TRUE,M,"0:01 center, stripes shift.",TRUE,M,"0:02 right, threads vanish.",FALSE,none,No physics violations.,Fingers merge into the wooden loom.,Multiple structural and temporal artifacts present.,
w2_028_kling,Kling,Gemini_3.1_Pro,2026-07-29,Uncertain,50,FALSE,none,no texture defects observed,FALSE,none,no boundary defects observed,FALSE,none,no lighting inconsistencies observed,FALSE,none,no watermarks observed,FALSE,none,no humans present,FALSE,none,no non-human subjects present,FALSE,none,no structural defects observed,FALSE,none,no composition issues observed,FALSE,none,no motion artifacts observed,FALSE,none,no identity drift observed,TRUE,M,"at 0:02 across frame, abrupt droplet and scale change.",FALSE,none,no physics violations observed,Abrupt visual change at 0:02 suggests a cut.,Appears to be standard stock footage.,
w2_029_kling,Kling,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,"0:00 center, skin waxy.",FALSE,none,Edges coherent.,FALSE,none,Lighting consistent.,FALSE,none,No watermark.,TRUE,M,"0:01 center, two right hands.",FALSE,none,No non-human subjects present.,FALSE,none,Wheel normal.,FALSE,none,Scene normal.,TRUE,M,"0:02 center, unnatural sliding.",FALSE,none,No drift.,FALSE,none,No errors.,TRUE,M,"0:01 center, clay static.",Anatomical errors with hands.,Multiple right hands.,
w2_031_kling,Kling,Gemini_3.1_Pro,2026-07-29,AI-generated,75,TRUE,M,0:00-0:02 background grass lacks detail,TRUE,M,0:01 bottom center soft edges on paws,FALSE,none,no obvious lighting errors,FALSE,none,no watermark visible,FALSE,none,no humans present,TRUE,M,0:01 center frame extra legs appear,FALSE,none,no mechanical objects,FALSE,none,scene is simple grass,TRUE,M,0:01 lower frame legs slide on grass,TRUE,M,0:00-0:02 center frame body structure morphs,TRUE,M,0:01 center frame limbs appear suddenly,TRUE,M,0:01 center frame legs phase through each other,Extra legs appear from the dog's chest.,Severe anatomical morphing.,
w2_032_kling,Kling,Gemini_3.1_Pro,2026-07-29,AI-generated,75,TRUE,M,Waxy fur at 0:00 on cat body.,FALSE,none,No boundary issues.,FALSE,none,No lighting issues.,FALSE,none,No watermark.,FALSE,none,No humans.,TRUE,M,Mushy paws at 0:02 on front right.,FALSE,none,No object issues.,TRUE,M,Wrong reflection angle at 0:00 in window.,FALSE,none,No motion issues.,FALSE,none,No identity drift.,TRUE,M,Static reflection at 0:01 in window.,TRUE,M,Reflection ignores movement at 0:02 in window.,Reflection does not move.,Cat stretches but reflection remains still.,
w2_033_kling,Kling,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,"0:02 center, horse coat is overly smooth.",TRUE,M,"0:01 lower, soft edges on moving hooves.",FALSE,none,Lighting appears consistent.,FALSE,none,No watermarks visible.,FALSE,none,No humans present.,TRUE,M,"0:00 lower, front leg joints distorted.",FALSE,none,No mechanical objects.,FALSE,none,Basic field scene.,TRUE,M,"0:01 center, unnatural galloping gait.",FALSE,none,Horse maintains appearance.,FALSE,none,No continuity errors.,TRUE,M,"0:00 lower, dust mismatch with hooves.",Distorted front leg anatomy and unnatural gait.,Video exhibits typical AI generation markers.,
w2_034_kling,Kling,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,"0:01 center, waxy feathers.",FALSE,none,No boundary issues.,FALSE,none,Consistent lighting.,FALSE,none,No watermark.,FALSE,none,No humans.,TRUE,M,"0:00 bottom-center, blobby claws.",FALSE,none,No objects.,FALSE,none,Normal composition.,TRUE,M,"0:01 center, odd feather motion.",TRUE,M,"0:02 center, beak morphs.",FALSE,none,No continuity errors.,FALSE,none,No physics errors.,Beak morphs into face.,Claw structure fails.,
w2_036_kling,Kling,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,L,"0:01 center, cards lack fine detail",TRUE,L,"0:01 center, soft edges on fingers",FALSE,none,Lighting appears consistent,FALSE,none,No watermark visible,TRUE,M,"0:01 center, right hand fingers merged",FALSE,none,No non-human subjects present,TRUE,M,"0:01 center, deck is a solid block",FALSE,none,Spatial arrangement normal,TRUE,M,"0:02 center, cards bend unnaturally",TRUE,L,"0:01 center, card patterns shift",TRUE,L,"0:02 center, deck shape changes",FALSE,none,No physics violations observed,Fingers merging with a solid block of cards.,Clear AI generation due to hand and object distortion.,
w2_037_kling,Kling,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,"Smooth skin and fabric at 0:01, center.",TRUE,M,"Blurry arm edges at 0:01, center.",TRUE,M,"Shadow mismatch at 0:02, bottom.",FALSE,none,No watermarks visible.,TRUE,M,"Leg distortion at 0:02, lower center.",FALSE,none,No non-human subjects present.,FALSE,none,No mechanical objects.,FALSE,none,Scene composition plausible.,TRUE,M,"Non-rigid legs at 0:01, lower center.",TRUE,M,"Dress morphs at 0:02, center.",FALSE,none,No sudden cuts.,FALSE,none,No physics violations.,Dress fabric morphs and changes volume unnaturally during the spin.,Multiple structural and temporal artifacts indicate synthesis.,
w2_038_kling,Kling,Gemini_3.1_Pro,2026-07-29,AI-generated,75,TRUE,M,0:01 right side reflection face shows waxy skin.,FALSE,none,no clear boundary defects.,FALSE,none,lighting appears consistent.,FALSE,none,no watermark visible.,TRUE,M,0:01 right side reflection hand has merged fingers.,FALSE,none,no non-human subjects present.,TRUE,M,0:02 left side foreground brush handle bends slightly.,TRUE,M,0:00 across frame reflection angle mismatches foreground.,FALSE,none,motion is mostly rigid.,FALSE,none,identity remains stable.,FALSE,none,no sudden shifts.,TRUE,M,0:01 across frame reflection shows wrong hand.,The mirror reflection shows the wrong hand and angle.,Reflection physics are completely broken.,
w2_039_kling,Kling,Gemini_3.1_Pro,2026-07-29,AI-generated,65,TRUE,M,0:01 center faces lack detail.,FALSE,none,No boundary issues.,TRUE,M,0:01 center shadows inconsistent.,FALSE,none,No watermark.,TRUE,M,0:01 center woman face distorted.,FALSE,none,no non-human subjects present,TRUE,M,0:00 top lights merge.,FALSE,none,Scene layout plausible.,TRUE,M,0:01 center subjects glide.,TRUE,M,0:01 center woman appears suddenly.,TRUE,M,0:02 background people vanish.,FALSE,none,No physics violations.,Faces morph and distort.,Multiple AI markers present.,
w2_001_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,0:00-0:02 face shows waxy skin,FALSE,none,edges appear normal,FALSE,none,lighting is consistent,FALSE,none,no watermark visible,TRUE,M,0:02 mouth shows fused teeth,FALSE,none,no non-human subjects present,FALSE,none,no objects present,FALSE,none,composition is standard,TRUE,M,0:01-0:02 jaw shows rubbery motion,FALSE,none,identity remains stable,FALSE,none,no continuity errors,FALSE,none,no physics violations,Fused teeth visible when mouth opens.,Classic AI hyper-real aesthetic.,
w2_002_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,0:01 center face skin appears waxy.,FALSE,none,Edges appear normal.,FALSE,none,Lighting is consistent.,FALSE,none,No watermark.,TRUE,M,0:01 center face teeth lack definition.,FALSE,none,No non-human subjects.,TRUE,M,0:00 top left menu text is gibberish.,FALSE,none,Scene layout is standard.,FALSE,none,Motion is standard.,TRUE,M,0:02 center sweater knit pattern shifts.,FALSE,none,No continuity errors.,FALSE,none,No physics violations.,Menu text is unreadable gibberish.,Video shows typical AI generation traits.,
w2_003_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,65,TRUE,M,0:01 center face skin waxy.,TRUE,M,0:01 center glasses blend into cheek.,FALSE,none,no lighting errors.,FALSE,none,no watermark.,TRUE,M,0:02 bottom-left fingers blend.,FALSE,none,no non-human subjects present.,TRUE,M,0:01 bottom-left book lacks text.,FALSE,none,scene standard.,TRUE,M,0:01 center head motion stiff.,TRUE,M,0:02 center glasses shift.,TRUE,M,0:01 mid-left dust vanishes.,FALSE,none,no physics errors.,Fingers blending into book pages.,AI generated traits.,
w2_004_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,"0:01 center, skin appears waxy.",TRUE,M,"0:01 center, face edges blend into glass.",FALSE,none,No obvious lighting errors.,FALSE,none,No watermark visible.,TRUE,M,"0:01 center, mouth and chin distorted.",FALSE,none,No non-human subjects present.,TRUE,M,"0:02 right, raindrops oddly shaped.",FALSE,none,Spatial arrangement plausible.,FALSE,none,Motion not clearly anomalous.,TRUE,M,"0:00 to 0:02 center, facial structure morphs.",TRUE,M,"0:00 to 0:01 across frame, raindrop pattern changes.",FALSE,none,No physics violations observed.,Facial structure morphs across frames.,Multiple structural and continuity errors.,
w2_006_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,L,"0:01 center frame, hands waxy.",TRUE,L,"0:01 center frame, finger edges soft.",FALSE,none,lighting appears consistent.,FALSE,none,no watermark visible.,TRUE,M,"0:01 right side, fingers merge.",FALSE,none,no non-human subjects present.,TRUE,M,"0:00 bottom center, keys illegible.",FALSE,none,scene arrangement is standard.,TRUE,M,"0:02 center frame, fingers glide.",TRUE,M,"0:01 center frame, finger shapes shift.",FALSE,none,no major continuity errors.,FALSE,none,no obvious physics violations.,Fingers merge and lack defined joints.,Keyboard keys are blurry shapes.,
w2_007_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,75,TRUE,M,"0:02 center, coffee surface appears waxy.",TRUE,M,"0:00 top-left, thumb edge merges with bottle.",FALSE,none,Lighting appears consistent.,FALSE,none,No watermark visible.,TRUE,M,"0:00 top-left, thumb lacks nail definition.",FALSE,none,No non-human subjects present.,TRUE,M,"0:01 center-left, glass bottle rim is asymmetrical.",FALSE,none,Spatial arrangement is plausible.,TRUE,M,"0:02 center, milk swirls with unnatural viscosity.",FALSE,none,Objects maintain identity.,FALSE,none,No sudden shifts or disappearances.,TRUE,M,"0:01 top-left, milk level in bottle remains static while pouring.",Thumb blending into the asymmetrical glass bottle.,Multiple structural and physical anomalies indicate synthesis.,
w2_008_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,0:01 hands waxy.,TRUE,M,0:02 center laces bleed.,FALSE,none,Lighting consistent.,FALSE,none,No watermark.,TRUE,M,0:01 center fingers merged.,FALSE,none,No non-human subjects present.,TRUE,M,0:01 center lace topology fails.,FALSE,none,Scene standard.,TRUE,M,0:02 center laces melt.,TRUE,M,0:02 center lace morphs.,FALSE,none,No sudden shifts.,TRUE,M,0:02 center laces phase.,Shoelaces merge and phase through fingers.,Multiple structural errors.,
w2_009_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,Waxy skin on hand at 0:01 center-right.,FALSE,none,No boundary issues.,FALSE,none,Lighting appears consistent.,FALSE,none,No watermarks visible.,TRUE,M,Bottom-right fingers lack joints at 0:02.,FALSE,none,No non-human subjects present.,TRUE,M,Paper text is gibberish at 0:00 left.,FALSE,none,Scene composition is standard.,TRUE,M,Pen motion out of sync at 0:01 center.,FALSE,none,No identity drift observed.,FALSE,none,No continuity errors.,TRUE,M,Ink appears without flow at 0:02 center.,Text on the page consists of nonsensical gibberish.,Video shows typical AI text rendering failures.,
w2_011_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,75,TRUE,M,0:00 center faces waxy.,TRUE,M,0:00 background people soft.,FALSE,none,Lighting consistent.,FALSE,none,No watermark.,TRUE,M,0:00 background faces lack detail.,FALSE,none,No non-human subjects present.,TRUE,M,0:01 right sign text gibberish.,FALSE,none,Layout normal.,FALSE,none,No motion errors.,TRUE,M,0:01 right sign text changes.,FALSE,none,No continuity errors.,FALSE,none,No physics violations.,Gibberish text on right storefront sign.,Typical AI markers present.,
w2_012_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,75,TRUE,M,0:00 waxy skin on faces center,TRUE,M,0:01 soft edges on spoons center,FALSE,none,no obvious lighting errors,FALSE,none,no watermark visible,TRUE,M,0:01 malformed fingers left hand,FALSE,none,no non-human subjects present,TRUE,M,0:01 spoon bends center right,TRUE,M,0:00 awkward bowl alignment center,TRUE,M,0:01 non-rigid hand motion left,TRUE,M,0:01 food shifts appearance center,TRUE,M,0:01 table layout changes across frame,TRUE,M,0:01 spoon physics fail bottom right,Malformed hands and fingers interacting with utensils.,Multiple structural and continuity errors indicate synthesis.,
w2_013_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,"0:01 center, smooth skin.",FALSE,none,No boundary issues.,FALSE,none,Lighting consistent.,FALSE,none,No watermarks.,TRUE,M,"0:02 bottom-left, merged fingers.",FALSE,none,No non-human subjects present.,TRUE,M,"0:00 right, gibberish text.",FALSE,none,Standard layout.,FALSE,none,No motion issues.,TRUE,M,"0:02 center, face shifts.",TRUE,M,"0:02 right, board changes.",FALSE,none,No physics issues.,Gibberish text on the whiteboard.,Multiple structural anomalies present.,
w2_014_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,75,TRUE,M,0:01 center: waxy skin on faces.,TRUE,M,0:01 center: helmet straps merge into neck.,TRUE,L,0:02 bottom-right: shadow under foot misaligned.,FALSE,none,No watermark visible.,TRUE,M,0:02 right: man's hands are fused blobs.,FALSE,none,No non-human subjects present.,TRUE,M,0:00 center: bike missing pedals and chain.,TRUE,M,0:02 right: man's leg angle impossible.,FALSE,none,Cannot judge from stills.,TRUE,M,0:02 right: man's face changes from 0:00.,TRUE,M,0:02 center: bike frame structure changes.,FALSE,none,No causality issues observed.,Man's hands are fused blobs and bike lacks pedals.,Clear AI generation.,
w2_016_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,65,TRUE,M,0:00 top trees lack detail,FALSE,none,no boundary issues,TRUE,M,0:01 center ball lighting off,FALSE,none,no watermark visible,TRUE,M,0:01 bottom-left foot deformed,FALSE,none,no non-human subjects present,TRUE,M,0:01 center ball pattern wrong,FALSE,none,scene arrangement plausible,TRUE,M,0:02 center-left dirt floats,TRUE,M,0:02 center ball morphs,FALSE,none,no continuity errors,FALSE,none,physics mostly intact,ball pattern is irregular and morphs,multiple structural artifacts present,
w2_017_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,0:00 bottom sand lacks grain.,TRUE,M,0:01 center subject edges soft.,TRUE,M,0:02 center face lit despite backlight.,FALSE,none,No watermark seen.,TRUE,M,0:01 center arm swing stiff.,FALSE,none,No non-human subjects present.,FALSE,none,No mechanical objects.,FALSE,none,Scene layout plausible.,TRUE,M,0:00 bottom center foot slides.,TRUE,M,0:02 center face details shift.,TRUE,M,0:01 background waves static.,FALSE,none,No physics violations.,Lighting on subject is inconsistent with background sun.,Multiple moderate artifacts suggest synthesis.,
w2_018_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,0:00 background right graffiti lacks detail.,TRUE,M,0:02 bottom center shoe blends into board.,FALSE,none,Lighting appears consistent.,FALSE,none,No watermark visible.,FALSE,none,Skater anatomy appears normal.,FALSE,none,No non-human subjects present.,TRUE,M,0:02 bottom center skateboard trucks have impossible wheel layout.,FALSE,none,Scene layout is standard.,TRUE,M,0:01 center skateboard bends during flip.,TRUE,M,0:01 center board graphic changes mid-air.,FALSE,none,No major continuity errors.,FALSE,none,Physics generally followed.,Skateboard trucks and wheels morph into impossible structures upon landing.,Multiple structural and motion artifacts on the skateboard.,
w2_019_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,75,TRUE,M,0:01 center: water splash looks plastic.,TRUE,M,0:02 center: soft edges around swimmer.,TRUE,M,0:00 top: inconsistent water reflections.,FALSE,none,no watermark.,TRUE,M,0:01 center: hands have extra melting fingers.,FALSE,none,no non-human subjects present.,TRUE,M,0:00 bottom: lane ropes lack structure.,TRUE,M,0:02 background: underwater lines mismatch.,TRUE,M,0:01 center: unnatural entry motion.,TRUE,M,0:02 center: shorts pattern shifts.,TRUE,M,0:01 center: splash angle mismatch.,TRUE,M,0:01 center: water forms solid crown.,Hands entering water have extra melting fingers.,Multiple structural and physical errors.,
w2_021_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,Waxy skin texture on face at 00:01 center.,FALSE,none,No boundary defects.,FALSE,none,Lighting appears consistent.,FALSE,none,No watermarks.,FALSE,none,Anatomy appears normal.,FALSE,none,No non-human subjects present.,TRUE,M,Gibberish text on chalkboard at 00:00 bottom-left.,FALSE,none,Scene composition is standard.,FALSE,none,No motion artifacts visible.,TRUE,M,Background layout changes at 00:01 behind subject.,TRUE,M,Background shifts abruptly at 00:01.,FALSE,none,No physics violations.,Gibberish text on chalkboard and background shift.,Clear AI generation markers.,
w2_022_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,0:02 waxy skin texture on face.,TRUE,M,0:00 soft edges around hat.,FALSE,none,Lighting appears consistent.,TRUE,M,0:00 watermark bottom right.,TRUE,M,0:01 merged fingers on paper.,FALSE,none,No non-human subjects present.,TRUE,M,0:01 gibberish text on newspaper.,FALSE,none,Scene composition normal.,FALSE,none,Cannot assess motion from stills.,TRUE,M,0:01 newspaper layout changes.,FALSE,none,No obvious continuity errors.,FALSE,none,No physics violations.,Gibberish text on newspapers clearly indicates AI generation.,Multiple structural and text artifacts present.,
w2_023_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,0:00 background figures in cafe window appear painted.,TRUE,M,0:01 soft edges around subject's coat on right side.,FALSE,none,Lighting appears consistent.,FALSE,none,No watermarks observed.,TRUE,M,0:01 center frame subject's facial proportions shift.,FALSE,none,no non-human subjects present,TRUE,M,0:00 right side menu board contains gibberish text.,FALSE,none,Spatial arrangements appear normal.,FALSE,none,No obvious motion artifacts.,TRUE,M,0:01 center frame subject's purse strap appears inconsistently.,TRUE,M,0:01 center frame purse strap suddenly visible.,FALSE,none,No physics violations observed.,Menu board contains gibberish text.,Multiple AI markers present.,
w2_024_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,75,TRUE,M,0:02 center face skin smooth.,FALSE,none,no boundary issues.,FALSE,none,lighting consistent.,FALSE,none,no watermarks.,FALSE,none,anatomy normal.,FALSE,none,no non-human subjects present.,TRUE,M,0:01 center text gibberish.,FALSE,none,composition normal.,FALSE,none,no motion issues.,FALSE,none,no drift.,TRUE,M,0:01 center board changes from 0:00.,FALSE,none,no physics issues.,Gibberish text on board.,Clear text failure.,
w2_026_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,70,FALSE,none,texture appears normal,TRUE,M,"0:01 center, knife edge bleeds into slices",FALSE,none,lighting is consistent,FALSE,none,no watermark seen,TRUE,M,"0:02 right hand, thumb blends into handle",FALSE,none,no non-human subjects present,TRUE,M,"0:01 center, knife phases through slices",TRUE,M,"0:00 center, slices float in mid-air",FALSE,none,motion is mostly smooth,FALSE,none,objects maintain identity,FALSE,none,no sudden shifts,TRUE,M,"0:01 center, gravity violation with floating slices",Slices float in mid-air while the knife phases through them.,Clear physics violations indicate synthesis.,
w2_027_gemini_omni_flash,Gemini_Omni,Gemini_3.1_Pro,2026-07-29,AI-generated,70,TRUE,M,"0:01 center, waxy skin on hands.",TRUE,M,"0:01 center-right, threads blend into wood.",FALSE,none,Lighting appears consistent.,FALSE,none,No watermark visible.,TRUE,M,"0:01 center, fingers slightly distorted.",FALSE,none,No non-human subjects present.,TRUE,M,"0:01 center-right, loom mechanics illogical.",FALSE,none,Spatial arrangement seems standard.,FALSE,none,Motion is relatively smooth.,TRUE,M,"0:01 center, thread colors shift.",TRUE,M,"0:01 across frame, loom structure changes between cuts.",TRUE,M,"0:01 center, threads pass through solid wood.",Loom structure and threads change completely between cuts.,Multiple structural and continuity errors.,
